# SAVED: date 08/18/2021 time 10:28:32
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*01000001
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
73386.5513,229.22,102.162432153969,15,-,16496.6621398926,-,-,-,-,-,1939.85462188721
73607.2542,220.7029,103.522259336755,15,-,16390.9931182861,-,-,-,-,-,1935.18674373627
73827.4515,220.1973,104.833260939316,15,-,16325.2143859863,-,-,-,-,-,1937.87789344788
74046.7477,219.2962,106.142935170505,15,-,16227.165222168,-,-,-,-,-,1933.3291053772
74268.961,222.2133,107.485741584846,15,-,16130.7735443115,-,-,-,-,-,1932.47175216675
74499.1654,230.2044,108.826626072428,15,-,16052.2994995117,-,-,-,-,-,1930.32836914063
74719.3768,220.2114,110.185193099258,15,-,15950.6893157959,-,-,-,-,-,1926.54156684875
74941.5901,222.2133,111.510465423757,15,-,15859.1003417969,-,-,-,-,-,1921.51665687561
75170.8097,229.2196,112.855982235292,15,-,15781.2128067017,-,-,-,-,-,1925.63688755035
75389.7338,218.9241,114.21698381396,15,-,15709.2800140381,-,-,-,-,-,1932.73389339447
75608.9438,219.21,115.538992780794,15,-,15608.5472106934,-,-,-,-,-,1934.37707424164
75831.1571,222.2133,116.849550222976,15,-,15508.4362030029,-,-,-,-,-,1929.63767051697
76049.2262,218.0691,118.176013573132,15,-,15442.9264068604,-,-,-,-,-,1928.08973789215
76270.4382,221.212,119.494668937104,15,-,15352.7345657349,-,-,-,-,-,1933.59112739563
76489.1835,218.7453,120.812915970488,15,-,15277.3122787476,-,-,-,-,-,1932.5670003891
76710.3963,221.2128,122.134857097265,15,-,15212.4309539795,-,-,-,-,-,1929.82828617096
76933.6101,223.2138,123.46695694759,15,-,15105.694770813,-,-,-,-,-,1929.30436134338
77149.9047,216.2946,124.790990210552,15,-,15035.2792739868,-,-,-,-,-,1929.7091960907
77374.1212,224.2165,126.103963670156,15,-,14959.9466323853,-,-,-,-,-,1931.2572479248
77600.8069,226.6857,127.452307993863,15,-,14875.4024505615,-,-,-,-,-,1932.73389339447
77821.6873,220.8804,128.800621577064,15,-,14807.1947097778,-,-,-,-,-,1934.1151714325
78041.8987,220.2114,130.1256090962,15,-,14722.8899002075,-,-,-,-,-,1937.59214878082
78264.8249,222.9262,131.44618382693,15,-,14637.6094818115,-,-,-,-,-,1928.70903015137
78482.0334,217.2085,132.771746691197,15,-,14568.7704086304,-,-,-,-,-,1923.73144626617
78704.2467,222.2133,134.102661260511,15,-,14471.0416793823,-,-,-,-,-,1928.18510532379
78922.4562,218.2095,135.412505731845,15,-,14397.7479934692,-,-,-,-,-,1925.92251300812
79147.6724,225.2162,136.744853912622,15,-,14336.3742828369,-,-,-,-,-,1935.30583381653
79373.8896,226.2172,138.100473752298,15,-,14254.3859481812,-,-,-,-,-,1935.85360050201
79596.1029,222.2133,139.447904144985,15,-,14177.5236129761,-,-,-,-,-,1930.94766139984
79816.3143,220.2114,140.764063496588,15,-,14094.6359634399,-,-,-,-,-,1936.63954734802
80036.5256,220.2113,142.090349581952,15,-,14032.1712493896,-,-,-,-,-,1933.56740474701
80254.7355,218.2099,143.407274374207,15,-,13959.3744277954,-,-,-,-,-,1934.16273593903
80473.9451,219.2096,144.719819658086,15,-,13883.376121521,-,-,-,-,-,1931.804895401
80694.1565,220.2114,146.035630859632,15,-,13810.4963302612,-,-,-,-,-,1926.85127258301
80914.3683,220.2118,147.353650697942,15,-,13749.1636276245,-,-,-,-,-,1929.82828617096
81135.8776,221.5093,148.682373905386,15,-,13659.2178344727,-,-,-,-,-,1925.73201656342
81356.089,220.2114,150.012763018891,15,-,13585.7992172241,-,-,-,-,-,1924.89838600159
81575.9659,219.8769,151.323513096118,15,-,13526.7219543457,-,-,-,-,-,1922.4454164505
81795.1763,219.2104,152.643072140862,15,-,13469.2821502686,-,-,-,-,-,1926.89895629883
82017.3892,222.2129,153.981179026073,15,-,13386.8684768677,-,-,-,-,-,1928.92336845398
82248.3957,231.0065,155.330948001236,15,-,13303.7452697754,-,-,-,-,-,1929.25667762756
82480.6186,232.2229,156.7112577615,15,-,13248.4645843506,-,-,-,-,-,1928.70903015137
82708.8377,228.2191,158.099913118646,15,-,13177.5159835815,-,-,-,-,-,1928.70903015137
82927.0471,218.2094,159.435695491153,15,-,13116.4541244507,-,-,-,-,-,1927.13713645935
83147.2585,220.2114,160.76094093563,15,-,13037.0616912842,-,-,-,-,-,1920.23062705994
83370.4724,223.2139,162.091740304845,15,-,12977.1633148193,-,-,-,-,-,1922.39785194397
83587.6813,217.2089,163.403970053094,15,-,12915.8620834351,-,-,-,-,-,1930.89997768402
83810.3183,222.637,164.741269902737,15,-,12827.6195526123,-,-,-,-,-,1926.13685131073
84027.5264,217.2081,166.046987650549,15,-,12793.3797836304,-,-,-,-,-,1930.49514293671
84249.7397,222.2133,167.364495498663,15,-,12704.273223877,-,-,-,-,-,1932.80529975891
84469.9511,220.2114,168.689933578183,15,-,12627.5367736816,-,-,-,-,-,1927.8039932251
84688.1605,218.2094,170.006656130267,15,-,12568.699836731,-,-,-,-,-,1934.66281890869
84912.3758,224.2153,171.333977746754,15,-,12496.3607788086,-,-,-,-,-,1932.99567699432
85128.5842,216.2084,172.652827650413,15,-,12427.11353302,-,-,-,-,-,1930.37605285645
85348.7947,220.2105,173.96438669857,15,-,12358.0760955811,-,-,-,-,-,1924.58891868591
85573.0099,224.2152,175.294491662073,15,-,12299.690246582,-,-,-,-,-,1927.73258686066
85789.2179,216.208,176.618759810355,15,-,12230.1197052002,-,-,-,-,-,1927.8039932251
86010.4303,221.2124,177.92769166139,15,-,12147.6631164551,-,-,-,-,-,1925.44615268707
86232.6436,222.2133,179.262864784098,15,-,12098.9484786987,-,-,-,-,-,1924.46970939636
86449.8516,217.208,180.58013709153,15,-,12050.1194000244,-,-,-,-,-,1928.35164070129
86673.0659,223.2143,181.893469586321,15,-,11968.9884185791,-,-,-,-,-,1935.16302108765
86900.284,227.2181,183.241221269522,15,-,11889.8897171021,-,-,-,-,-,1934.59141254425
87122.4973,222.2133,184.596836624074,15,-,11824.7089385986,-,-,-,-,-,1926.06544494629
87340.7068,218.2095,185.932391811748,15,-,11750.9241104126,-,-,-,-,-,1925.8748292923
87560.9182,220.2114,187.236441738617,15,-,11694.0279006958,-,-,-,-,-,1930.54270744324
87781.1296,220.2114,188.557200779265,15,-,11610.6195449829,-,-,-,-,-,1935.06765365601
88001.341,220.2114,189.880063496588,15,-,11541.2588119507,-,-,-,-,-,1933.82930755615
88231.562,230.221,191.239303834713,15,-,11473.6137390137,-,-,-,-,-,1930.25696277618
88451.7734,220.2114,192.57956238128,15,-,11406.8431854248,-,-,-,-,-,1932.23369121552
88681.8668,230.0934,193.914462873995,15,-,11344.2525863647,-,-,-,-,-,1940.45007228851
88901.4138,219.547,195.277783814642,15,-,11263.9789581299,-,-,-,-,-,1939.35465812683
89120.6234,219.2096,196.59628173848,15,-,11176.197052002,-,-,-,-,-,1937.18731403351
89341.8362,221.2128,197.916432778609,15,-,11087.9669189453,-,-,-,-,-,1927.70874500275
89562.1376,220.3014,199.240553102125,15,-,10985.3620529175,-,-,-,-,-,1927.11329460144
89781.3485,219.2109,200.559185415838,15,-,10864.8042678833,-,-,-,-,-,1925.99391937256
90003.5613,222.2128,201.876065418296,15,-,10666.3951873779,-,-,-,-,-,1925.39858818054
90235.7868,232.2255,203.254942242937,15,-,10208.9948654175,-,-,-,-,-,1928.3994436264
90453.9942,218.2074,204.607022213992,15,-,9006.0396194458,-,-,-,-,-,1928.42304706573
90673.2042,219.21,205.912082051483,15,-,6903.67698669434,-,-,-,-,-,1926.89895629883
90895.4175,222.2133,207.229416464569,15,-,4412.56761550903,-,-,-,-,-,1927.85167694092
91116.3862,220.9687,208.563641741348,15,-,2305.10711669922,-,-,-,-,-,1921.39756679535
91335.5975,219.2113,209.884535816991,15,-,1091.06945991516,-,-,-,-,-,1924.06499385834
91563.9215,228.324,211.22239502711,15,-,545.222938060761,-,-,-,-,-,1924.68404769897
91787.2151,223.2936,212.57900430763,15,-,335.834532976151,-,-,-,-,-,1926.42259597778
92004.954,217.7389,213.904280451653,15,-,240.545719861984,-,-,-,-,-,1929.78060245514
92222.6476,217.6936,215.217044605478,15,-,188.76077234745,-,-,-,-,-,1929.42333221436
92445.2001,222.5525,216.542809730398,15,-,160.661622881889,-,-,-,-,-,1926.35118961334
92666.648,221.4479,217.867248784426,15,-,142.150744795799,-,-,-,-,-,1927.58965492249
92895.5864,228.9384,219.228198548649,15,-,129.006624221802,-,-,-,-,-,1936.75851821899
93117.3936,221.8072,220.577697423102,15,-,119.25645917654,-,-,-,-,-,1930.63795566559
93336.7038,219.3102,221.89627789165,15,-,113.08615654707,-,-,-,-,-,1932.87658691406
93556.7987,220.0949,223.210025096555,15,-,108.06717723608,-,-,-,-,-,1932.11448192596
93778.506,221.7073,224.531667983077,15,-,100.241869688034,-,-,-,-,-,1929.39960956573
93997.7156,219.2096,225.858467973519,15,-,93.6878025531769,-,-,-,-,-,1931.63824081421
94218.2969,220.5813,227.193095815762,15,-,89.9280533194542,-,-,-,-,-,1931.94782733917
94437.3601,219.0632,228.495751811202,15,-,87.0917588472366,-,-,-,-,-,1934.40079689026
94659.1485,221.7884,229.825543819557,15,-,84.369383752346,-,-,-,-,-,1935.97269058228
94877.7569,218.6084,231.147929731353,15,-,77.1437212824821,-,-,-,-,-,1932.18588829041
95097.5267,219.7698,232.449311490826,15,-,74.7871324419975,-,-,-,-,-,1928.01833152771
95319.1789,221.6522,233.783079817455,15,-,71.9688311219215,-,-,-,-,-,1924.04115200043
95538.3893,219.2104,235.100915335608,15,-,69.4563388824463,-,-,-,-,-,1923.63619804382
95759.5458,221.1565,236.419723654591,15,-,65.6606033444405,-,-,-,-,-,1923.54094982147
95979.2622,219.7164,237.751381894299,15,-,64.2934367060661,-,-,-,-,-,1929.06618118286
96199.3524,220.0902,239.061940616483,15,-,62.7163797616959,-,-,-,-,-,1928.04217338562
96419.4021,220.0497,240.382342536826,15,-,57.5354881584644,-,-,-,-,-,1929.09002304077
96640.2787,220.8766,241.708634377075,15,-,55.4967075586319,-,-,-,-,-,1930.01878261566
96858.693,218.4143,243.026462215221,15,-,54.4173568487167,-,-,-,-,-,1933.59112739563
97079.9356,221.2426,244.338786058911,15,-,56.1143383383751,-,-,-,-,-,1930.70948123932
97298.4821,218.5465,245.66712909579,15,-,51.1912927031517,-,-,-,-,-,1928.11357975006
97520.4783,221.9962,246.985688459681,15,-,48.4449379146099,-,-,-,-,-,1931.92410469055
97740.6056,220.1273,248.309377412589,15,-,47.9232519865036,-,-,-,-,-,1935.06765365601
97961.4357,220.8301,249.637801099777,15,-,47.371581196785,-,-,-,-,-,1934.44848060608
98179.9954,218.5597,250.953067655738,15,-,46.5021021664143,-,-,-,-,-,1933.3530664444
98400.1782,220.1828,252.263451007532,15,-,43.8636876642704,-,-,-,-,-,1930.25696277618
98625.1021,224.9239,253.611845271761,15,-,42.412556707859,-,-,-,-,-,1937.02065944672
98841.4185,216.3164,254.93096461053,15,-,43.9656265079975,-,-,-,-,-,1934.75806713104
2656.0531,2656.0531,254.450588023968,50,-,63.1241351366043,-,-,-,-,-,1942.52192974091
2905.2923,249.2392,253.385836646261,50,-,63.2260739803314,-,-,-,-,-,1939.16404247284
3126.5047,221.2124,252.046198900223,50,-,66.3561969995499,-,-,-,-,-,1933.25781822205
3346.7169,220.2122,250.728403696984,50,-,69.1565200686455,-,-,-,-,-,1931.40017986298
3566.9279,220.211,249.400436345546,50,-,71.7769414186478,-,-,-,-,-,1936.04421615601
3787.1393,220.2114,248.0867582607,50,-,73.9056691527367,-,-,-,-,-,1925.89867115021
4006.9022,219.7629,246.757992823461,50,-,75.5126997828484,-,-,-,-,-,1930.51886558533
4227.2715,220.3693,245.447279221145,50,-,76.7539516091347,-,-,-,-,-,1932.2098493576
4446.4819,219.2104,244.130175863617,50,-,80.3997740149498,-,-,-,-,-,1931.78117275238
4665.6919,219.21,242.801657466588,50,-,85.6166407465935,-,-,-,-,-,1929.7091960907
4886.9043,221.2124,241.492440820429,50,-,87.4695256352425,-,-,-,-,-,1930.28080463409
5106.1151,219.2108,240.165092979279,50,-,95.0729697942734,-,-,-,-,-,1932.70993232727
5328.3284,222.2133,238.843783538162,50,-,95.8884730935097,-,-,-,-,-,1929.99494075775
5556.44,228.1116,237.48597616638,50,-,102.886281907558,-,-,-,-,-,1926.37503147125
5781.6566,225.2166,236.123345770962,50,-,105.440750718117,-,-,-,-,-,1926.99408531189
5996.8636,215.207,234.812803709273,50,-,109.93205010891,-,-,-,-,-,1930.6617975235
6219.0761,222.2125,233.500735855561,50,-,116.474129259586,-,-,-,-,-,1936.11562252045
6439.2875,220.2114,232.1687345858,50,-,124.773152172565,-,-,-,-,-,1930.6617975235
6657.4974,218.2099,230.859041144355,50,-,130.499705672264,-,-,-,-,-,1927.99437046051
6877.7083,220.2109,229.536186741919,50,-,140.699595212936,-,-,-,-,-,1926.35118961334
7097.9201,220.2118,228.217948023422,50,-,150.875493884087,-,-,-,-,-,1926.35118961334
7319.1325,221.2124,226.901073140969,50,-,158.107161521912,-,-,-,-,-,1925.56536197662
7538.3425,219.21,225.563746421544,50,-,174.165531992912,-,-,-,-,-,1932.49571323395
7758.5539,220.2114,224.256237941963,50,-,195.584669709206,-,-,-,-,-,1929.87585067749
7979.7662,221.2123,222.944019068603,50,-,215.756580233574,-,-,-,-,-,1918.20633411407
8198.9771,219.2109,221.615892351908,50,-,253.234088420868,-,-,-,-,-,1927.11329460144
8421.19,222.2129,220.289035375817,50,-,316.580086946487,-,-,-,-,-,1923.0170249939
8643.4033,222.2133,218.956263535158,50,-,442.372620105743,-,-,-,-,-,1924.30305480957
8861.6123,218.209,217.625461626421,50,-,726.182401180267,-,-,-,-,-,1925.04143714905
9081.8241,220.2118,216.322632820593,50,-,1408.14733505249,-,-,-,-,-,1935.06765365601
9302.0355,220.2114,215.006329463748,50,-,2740.46421051025,-,-,-,-,-,1933.21013450623
9522.2469,220.2114,213.677368821221,50,-,4515.09380340576,-,-,-,-,-,1933.71021747589
9741.4577,219.2108,212.35681650587,50,-,6246.03319168091,-,-,-,-,-,1935.06765365601
9961.6691,220.2114,211.040560498825,50,-,7438.63964080811,-,-,-,-,-,1932.5670003891
10182.6447,220.9756,209.716548975402,50,-,7992.26951599121,-,-,-,-,-,1930.80472946167
10401.8551,219.2104,208.4003909038,50,-,8245.92399597168,-,-,-,-,-,1928.04217338562
10623.0879,221.2328,207.071510901343,50,-,8380.21850585938,-,-,-,-,-,1925.54140090942
10842.2992,219.2113,205.750407540401,50,-,8488.1067276001,-,-,-,-,-,1928.42304706573
11064.5057,222.2065,204.420172651667,50,-,8558.88175964355,-,-,-,-,-,1930.16171455383
11282.7152,218.2095,203.111599866539,50,-,8632.29465484619,-,-,-,-,-,1928.63750457764
11504.9285,222.2133,201.784301935191,50,-,8661.73839569092,-,-,-,-,-,1927.54185199738
11723.1379,218.2094,200.468239863671,50,-,8764.29462432861,-,-,-,-,-,1938.33041191101
11947.3532,224.2153,199.142465768504,50,-,8828.65333557129,-,-,-,-,-,1932.99567699432
12162.5602,215.207,197.825514751586,50,-,8873.15368652344,-,-,-,-,-,1934.85331535339
12382.7716,220.2114,196.513587697995,50,-,8925.86135864258,-,-,-,-,-,1935.56785583496
12602.9821,220.2105,195.190984820894,50,-,8991.6353225708,-,-,-,-,-,1931.56671524048
12822.193,219.2109,193.872184181917,50,-,9043.81656646729,-,-,-,-,-,1928.06589603424
13052.5961,230.4031,192.537016168974,50,-,9099.43389892578,-,-,-,-,-,1930.16171455383
13273.8081,221.212,191.162383868914,50,-,9161.77845001221,-,-,-,-,-,1927.44660377502
13494.0195,220.2114,189.850362740363,50,-,9214.39075469971,-,-,-,-,-,1932.16228485107
13714.2308,220.2113,188.531549301375,50,-,9274.00016784668,-,-,-,-,-,1936.2108707428
13934.6376,220.4068,187.198808180743,50,-,9326.33686065674,-,-,-,-,-,1935.06765365601
14153.8476,219.21,185.88898866431,50,-,9365.29636383057,-,-,-,-,-,1933.23385715485
14377.0623,223.2147,184.554708337244,50,-,9416.34273529053,-,-,-,-,-,1936.11562252045
14595.2718,218.2095,183.236204668761,50,-,9489.87770080566,-,-,-,-,-,1934.61525440216
14818.4861,223.2143,181.912938095734,50,-,9535.29357910156,-,-,-,-,-,1931.99551105499
15035.6946,217.2085,180.589864188471,50,-,9567.65747070313,-,-,-,-,-,1932.42418766022
15254.905,219.2104,179.273950586838,50,-,9633.76045227051,-,-,-,-,-,1934.63909626007
15476.1174,221.2124,177.951973620031,50,-,9685.83965301514,-,-,-,-,-,1936.99681758881
15696.3288,220.2114,176.63619122363,50,-,9729.37393188477,-,-,-,-,-,1933.42447280884
15916.5401,220.2113,175.325305466287,50,-,9788.55133056641,-,-,-,-,-,1928.06589603424
16136.7511,220.211,173.98328945774,50,-,9827.49938964844,-,-,-,-,-,1928.87556552887
16356.9625,220.2114,172.663900018261,50,-,9891.36028289795,-,-,-,-,-,1931.68592453003
16577.1743,220.2118,171.34976946839,50,-,9935.715675354,-,-,-,-,-,1929.09002304077
16797.3857,220.2114,170.0297105781,50,-,9991.48845672607,-,-,-,-,-,1934.75806713104
17016.5957,219.21,168.709940343416,50,-,10004.638671875,-,-,-,-,-,1931.35237693787
17239.8104,223.2147,167.383950573185,50,-,10089.506149292,-,-,-,-,-,1932.61480331421
17457.7289,217.9185,166.066396030631,50,-,10146.7056274414,-,-,-,-,-,1933.54344367981
17682.9446,225.2157,164.727425124203,50,-,10204.288482666,-,-,-,-,-,1930.49514293671
17898.1516,215.207,163.405473153257,50,-,10262.412071228,-,-,-,-,-,1933.42447280884
18118.3938,220.2422,162.107197301075,50,-,10303.689956665,-,-,-,-,-,1927.92308330536
18339.9188,221.525,160.773263854305,50,-,10356.8077087402,-,-,-,-,-,1929.11374568939
18558.8963,218.9775,159.447270264551,50,-,10426.5327453613,-,-,-,-,-,1932.63840675354
18780.1095,221.2132,158.132143218469,50,-,10480.4239273071,-,-,-,-,-,1931.804895401
18999.3195,219.21,156.821397626366,50,-,10528.0647277832,-,-,-,-,-,1925.61292648315
19219.6781,220.3586,155.49560178142,50,-,10573.5120773315,-,-,-,-,-,1928.73275279999
19439.8895,220.2114,154.177216497678,50,-,10628.7317276001,-,-,-,-,-,1925.92251300812
19661.3421,221.4526,152.852250738561,50,-,10670.1793670654,-,-,-,-,-,1927.68478393555
19884.5568,223.2147,151.516378735257,50,-,10743.2336807251,-,-,-,-,-,1929.87585067749
20110.7739,226.2171,150.161488485964,50,-,10808.5403442383,-,-,-,-,-,1932.18588829041
20329.9839,219.21,148.834682740636,50,-,10848.4468460083,-,-,-,-,-,1932.68620967865
20551.1958,221.2119,147.510228336835,50,-,10901.0648727417,-,-,-,-,-,1933.7340593338
20769.4053,218.2095,146.190041466915,50,-,10974.5321273804,-,-,-,-,-,1930.28080463409
20992.626,223.2207,144.868368495248,50,-,11029.8433303833,-,-,-,-,-,1928.44688892365
21210.8295,218.2035,143.543165946168,50,-,11074.990272522,-,-,-,-,-,1929.87585067749
21432.0414,221.2119,142.222534260509,50,-,11143.4631347656,-,-,-,-,-,1931.61451816559
21651.2527,219.2113,140.899006587739,50,-,11212.1524810791,-,-,-,-,-,1936.42520904541
21871.4636,220.2109,139.589844981628,50,-,11253.6954879761,-,-,-,-,-,1931.13815784454
22091.5611,220.0975,138.264659062322,50,-,11305.5210113525,-,-,-,-,-,1933.87699127197
22313.7744,222.2133,136.939577457986,50,-,11347.1794128418,-,-,-,-,-,1932.35278129578
22534.9872,221.2128,135.601485943028,50,-,11419.3820953369,-,-,-,-,-,1932.82914161682
22751.1951,216.2079,134.292212987062,50,-,11472.053527832,-,-,-,-,-,1931.44774436951
22972.4071,221.212,132.980365938659,50,-,11544.7006225586,-,-,-,-,-,1928.80415916443
23192.6185,220.2114,131.659560183091,50,-,11603.2848358154,-,-,-,-,-,1929.92353439331
23414.8318,222.2133,130.33369905809,50,-,11658.7514877319,-,-,-,-,-,1930.92381954193
23633.0412,218.2094,129.01052338562,50,-,11722.7087020874,-,-,-,-,-,1934.16273593903
23855.2541,222.2129,127.694427378711,50,-,11791.0099029541,-,-,-,-,-,1927.78015136719
24083.4736,228.2195,126.34966448782,50,-,11861.5493774414,-,-,-,-,-,1929.04233932495
24305.6865,222.2129,124.9880625784,50,-,11909.3360900879,-,-,-,-,-,1934.7106218338
24523.896,218.2095,123.668029943492,50,-,12002.179145813,-,-,-,-,-,1931.0427904129
24743.1064,219.2104,122.350782580721,50,-,12058.5622787476,-,-,-,-,-,1934.40079689026
24962.3172,219.2108,121.03482418929,50,-,12107.2235107422,-,-,-,-,-,1932.61480331421
25183.5292,221.212,119.708340338637,50,-,12170.6714630127,-,-,-,-,-,1935.97269058228
25403.7401,220.2109,118.391317621178,50,-,12233.6206436157,-,-,-,-,-,1933.7340593338
25623.9524,220.2123,117.06791025827,50,-,12295.9671020508,-,-,-,-,-,1929.49485778809
25844.1638,220.2114,115.75068786064,50,-,12384.7780227661,-,-,-,-,-,1929.61406707764
26063.3738,219.21,114.431955061722,50,-,12440.149307251,-,-,-,-,-,1933.5196018219
26284.5865,221.2127,113.101365622925,50,-,12504.2753219604,-,-,-,-,-,1926.68461799622
26503.7965,219.21,111.794503543896,50,-,12547.9764938354,-,-,-,-,-,1927.87539958954
26726.0098,222.2133,110.463869294822,50,-,12626.8835067749,-,-,-,-,-,1929.63767051697
26948.2236,222.2138,109.133415536141,50,-,12689.3720626831,-,-,-,-,-,1931.01906776428
27174.4403,226.2167,107.788339044983,50,-,12773.567199707,-,-,-,-,-,1934.47232246399
27394.944,220.5037,106.444930425967,50,-,12838.2387161255,-,-,-,-,-,1935.97269058228
27614.154,219.21,105.122708344071,50,-,12913.9976501465,-,-,-,-,-,1936.99681758881
27835.3667,221.2127,103.798943860859,50,-,12982.4647903442,-,-,-,-,-,1933.3530664444
28055.5777,220.211,102.485171701053,50,-,13039.4058227539,-,-,-,-,-,1932.80529975891
28285.7995,230.2218,101.116200825345,50,-,13134.635925293,-,-,-,-,-,1935.9964132309
28504.0086,218.2091,99.7767537892299,50,-,13209.8236083984,-,-,-,-,-,1931.70976638794
28725.2214,221.2128,98.470613620577,50,-,13282.2904586792,-,-,-,-,-,1928.82800102234
28944.4309,219.2095,97.1448088258635,50,-,13347.4950790405,-,-,-,-,-,1928.06589603424
29163.6414,219.2105,95.833860983348,50,-,13414.2408370972,-,-,-,-,-,1933.23385715485
29383.8536,220.2122,94.511710581513,50,-,13495.9659576416,-,-,-,-,-,1937.56830692291
29605.0655,221.2119,93.194526583916,50,-,13571.8870162964,-,-,-,-,-,1934.37707424164
29826.2783,221.2128,91.8705592256505,50,-,13667.7808761597,-,-,-,-,-,1941.14077091217
30045.4887,219.2104,90.5366641789134,50,-,13735.3239059448,-,-,-,-,-,1932.40034580231
30264.6992,219.2105,89.2076913917367,50,-,13800.5294799805,-,-,-,-,-,1935.6392621994
30491.9168,227.2176,87.877236322335,50,-,13874.7415542603,-,-,-,-,-,1928.28023433685
30716.1325,224.2157,86.5349579340441,50,-,13941.3614273071,-,-,-,-,-,1922.46925830841
30937.3448,221.2123,85.188500342187,50,-,14018.4631347656,-,-,-,-,-,1927.56581306458
31156.5549,219.2101,83.8787723509524,50,-,14100.7032394409,-,-,-,-,-,1927.56581306458
31380.7701,224.2152,82.5454462493408,50,-,14176.1560440063,-,-,-,-,-,1925.66049098969
31598.98,218.2099,81.2182993888421,50,-,14259.2897415161,-,-,-,-,-,1930.68563938141
31820.1923,221.2123,79.8983428986393,50,-,14343.635559082,-,-,-,-,-,1937.33024597168
32040.4033,220.211,78.5738251399041,50,-,14403.2287597656,-,-,-,-,-,1930.32836914063
32259.6141,219.2108,77.2615179464687,50,-,14510.0593566895,-,-,-,-,-,1932.63840675354
32479.7402,220.1261,75.9406744257488,50,-,14588.1633758545,-,-,-,-,-,1931.66208267212
32699.9516,220.2114,74.6180593835173,50,-,14704.8406600952,-,-,-,-,-,1927.87539958954
32919.1616,219.21,73.2956670614759,50,-,14760.2777481079,-,-,-,-,-,1928.3994436264
33140.3744,221.2128,71.9845566690617,50,-,14833.3435058594,-,-,-,-,-,1930.70948123932
33362.5877,222.2133,70.6464792136356,50,-,14913.7735366821,-,-,-,-,-,1932.5909614563
33580.8663,218.2786,69.3223057854343,50,-,14993.3099746704,-,-,-,-,-,1930.8522939682
33803.0796,222.2133,68.0087947356115,50,-,15094.0008163452,-,-,-,-,-,1933.16245079041
34021.289,218.2094,66.6854398629887,50,-,15164.3037796021,-,-,-,-,-,1932.68620967865
34240.499,219.21,65.3665893039695,50,-,15237.0328903198,-,-,-,-,-,1937.78276443481
34460.7104,220.2114,64.0418053050072,50,-,15335.7400894165,-,-,-,-,-,1926.89895629883
34680.9222,220.2118,62.734794100731,50,-,15421.5669631958,-,-,-,-,-,1929.328083992
34901.1332,220.211,61.4237515483747,50,-,15503.0403137207,-,-,-,-,-,1926.08916759491
35121.3454,220.2122,60.0891601810434,50,-,15581.5029144287,-,-,-,-,-,1931.2572479248
35341.6759,220.3305,58.7624216204131,50,-,15682.2729110718,-,-,-,-,-,1932.78133869171
35561.8872,220.2113,57.4463441786404,50,-,15759.3088150024,-,-,-,-,-,1925.82726478577
35781.0972,219.21,56.1258501084588,50,-,15819.0679550171,-,-,-,-,-,1925.08888244629
36001.3086,220.2114,54.8149105808304,50,-,15918.4885025024,-,-,-,-,-,1926.89895629883
36223.5228,222.2142,53.479533937949,50,-,16000.2918243408,-,-,-,-,-,1923.30288887024
36441.7399,218.2171,52.1594392281081,50,-,16105.8769226074,-,-,-,-,-,1936.2108707428
36664.1218,222.3819,50.8365668954171,50,-,16200.3135681152,-,-,-,-,-,1935.11533737183
36892.3409,228.2191,49.4951358473693,50,-,16274.1546630859,-,-,-,-,-,1933.13872814178
37113.8224,221.4815,48.1385880171418,50,-,16349.3537902832,-,-,-,-,-,1937.25883960724
37332.0878,218.2654,46.822482425585,50,-,16430.8929443359,-,-,-,-,-,1933.18629264832
37552.4344,220.3466,45.502822260755,50,-,16480.1826477051,-,-,-,-,-,1937.71135807037
37772.0084,219.574,44.1808133041607,50,-,16584.9285125732,-,-,-,-,-,1931.40017986298
37991.2581,219.2497,42.870355067183,50,-,16672.2297668457,-,-,-,-,-,1925.94635486603
38212.2187,220.9606,41.5385176170817,50,-,16739.0365600586,-,-,-,-,-,1930.6617975235
38432.8132,220.5945,40.2196414580407,50,-,16829.719543457,-,-,-,-,-,1927.37519741058
38652.1743,219.3611,38.9002693036965,50,-,16901.5216827393,-,-,-,-,-,1926.82754993439
38872.3054,220.1311,37.5835928214125,50,-,16980.1216125488,-,-,-,-,-,1929.1615486145
39093.0527,220.7473,36.2595851482327,50,-,17057.0850372314,-,-,-,-,-,1929.59010601044
39316.5273,223.4746,34.9342180934128,50,-,17141.6358947754,-,-,-,-,-,1934.82959270477
39536.2979,219.7706,33.6011992227833,50,-,17199.8767852783,-,-,-,-,-,1928.85196208954
39755.5083,219.2104,32.2825393839269,50,-,17280.0807952881,-,-,-,-,-,1930.04262447357
39975.628,220.1197,30.9663499369386,50,-,17350.5744934082,-,-,-,-,-,1937.3779296875
40205.9416,230.3136,29.5992049674282,50,-,17426.9599914551,-,-,-,-,-,1939.16404247284
40426.3676,220.426,28.2569528242797,50,-,17486.9575500488,-,-,-,-,-,1929.85212802887
40645.4713,219.1037,26.9435313847734,50,-,17539.2818450928,-,-,-,-,-,1932.28137493134
40864.8089,219.3376,25.6167396989779,50,-,17595.2033996582,-,-,-,-,-,1929.49485778809
