# SAVED: date 07/30/2021 time 16:47:34
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*11000000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
59248.904,249.6004,-82.3710934642238,50,15055.9997558594,8295.4740524292,-,-,-,-,-,-
59498.5045,249.6005,-83.8705303110781,50,14975.0900268555,8319.69928741455,-,-,-,-,-,-
59748.1049,249.6004,-85.3706429417072,50,14862.509727478,8313.01784515381,-,-,-,-,-,-
59997.7053,249.6004,-86.8650320293352,50,14795.316696167,8304.2573928833,-,-,-,-,-,-
60247.3058,249.6005,-88.3707338141467,50,14699.1901397705,8295.42541503906,-,-,-,-,-,-
60496.9062,249.6004,-89.8587043765959,50,14609.8947525024,8284.28363800049,-,-,-,-,-,-
60746.5067,249.6005,-91.3585866263927,50,14530.9715270996,8304.68940734863,-,-,-,-,-,-
60996.1071,249.6004,-92.8709129992385,50,14414.0510559082,8302.75535583496,-,-,-,-,-,-
61245.7075,249.6004,-94.3601583356265,50,14334.2714309692,8298.30646514893,-,-,-,-,-,-
61495.308,249.6005,-95.8525815068186,50,14268.1131362915,8295.77922821045,-,-,-,-,-,-
61744.9084,249.6004,-97.3465610285224,50,14189.0115737915,8292.09804534912,-,-,-,-,-,-
61994.5088,249.6004,-98.8464266397036,50,14102.237701416,8306.41269683838,-,-,-,-,-,-
62244.1093,249.6005,-100.346668539578,50,13998.0020523071,8282.95421600342,-,-,-,-,-,-
62493.7097,249.6004,-101.840959075405,50,13925.3387451172,8285.18199920654,-,-,-,-,-,-
62743.3102,249.6005,-103.341015390719,50,13826.3082504272,8284.88254547119,-,-,-,-,-,-
62992.9106,249.6004,-104.846909159558,50,13732.741355896,8276.02005004883,-,-,-,-,-,-
63242.511,249.6004,-106.346907879664,50,13677.6943206787,8278.63216400146,-,-,-,-,-,-
63492.1115,249.6005,-107.834673659152,50,13587.0990753174,8303.60507965088,-,-,-,-,-,-
63741.7119,249.6004,-109.334708216276,50,13495.7714080811,8307.62767791748,-,-,-,-,-,-
63991.3124,249.6005,-110.834582786712,50,13424.5462417603,8282.12833404541,-,-,-,-,-,-
64240.9128,249.6004,-112.339356789515,50,13352.499961853,8306.83326721191,-,-,-,-,-,-
64490.5132,249.6004,-113.834750452762,50,13279.2081832886,8304.14962768555,-,-,-,-,-,-
64740.1137,249.6005,-115.328488074592,50,13201.2977600098,8290.696144104,-,-,-,-,-,-
64989.7141,249.6004,-116.816613504156,50,13129.0721893311,8293.53427886963,-,-,-,-,-,-
65239.3145,249.6004,-118.316518792037,50,13059.2260360718,8298.09665679932,-,-,-,-,-,-
65488.915,249.6005,-119.82256742799,50,12959.7692489624,8285.5110168457,-,-,-,-,-,-
65738.5154,249.6004,-121.310811887651,50,12878.6554336548,8292.64736175537,-,-,-,-,-,-
65988.1159,249.6005,-122.8109206786,50,12811.0418319702,8308.43067169189,-,-,-,-,-,-
66237.7163,249.6004,-124.310489354486,50,12726.1428833008,8301.23329162598,-,-,-,-,-,-
66487.3167,249.6004,-125.804543110013,50,12668.1833267212,8288.89465332031,-,-,-,-,-,-
66736.9172,249.6005,-127.298824686586,50,12584.1217041016,8298.31218719482,-,-,-,-,-,-
66986.5176,249.6004,-128.798951396044,50,12499.7253417969,8290.54546356201,-,-,-,-,-,-
67236.1181,249.6005,-130.298517512143,50,12428.1949996948,8302.03628540039,-,-,-,-,-,-
67485.7185,249.6004,-131.792938597109,50,12349.3986129761,8308.61663818359,-,-,-,-,-,-
67735.3189,249.6004,-133.298966754766,50,12282.4621200562,8299.2639541626,-,-,-,-,-,-
67984.9194,249.6005,-134.792852844243,50,12205.096244812,8287.51087188721,-,-,-,-,-,-
68234.5198,249.6004,-136.286682618406,50,12124.15599823,8290.1029586792,-,-,-,-,-,-
68484.1202,249.6004,-137.786843884989,50,12062.6335144043,8304.99458312988,-,-,-,-,-,-
68733.7207,249.6005,-139.286833645841,50,11996.4637756348,8299.21627044678,-,-,-,-,-,-
68983.3211,249.6004,-140.786861803498,50,11917.9086685181,8285.98976135254,-,-,-,-,-,-
69232.9216,249.6005,-142.274646781388,50,11848.9284515381,8296.55838012695,-,-,-,-,-,-
69482.522,249.6004,-143.781916435753,50,11802.0286560059,8299.4966506958,-,-,-,-,-,-
69732.1224,249.6004,-145.274584066606,50,11724.5559692383,8291.01943969727,-,-,-,-,-,-
69981.7229,249.6005,-146.768860523604,50,11650.5813598633,8299.91626739502,-,-,-,-,-,-
70231.3233,249.6004,-148.275007711358,50,11566.4596557617,8309.47875976563,-,-,-,-,-,-
70480.9238,249.6005,-149.768654460749,50,11512.7897262573,8302.16789245605,-,-,-,-,-,-
70730.5242,249.6004,-151.263074265821,50,11449.7528076172,8302.30617523193,-,-,-,-,-,-
70980.1246,249.6004,-152.763331524417,50,11379.75025177,8301.32961273193,-,-,-,-,-,-
71229.7251,249.6005,-154.262881001901,50,11311.1600875854,8291.61834716797,-,-,-,-,-,-
71479.3255,249.6004,-155.756477835444,50,11255.8145523071,8300.28247833252,-,-,-,-,-,-
71728.9259,249.6004,-157.250939877002,50,11178.4076690674,8286.18717193604,-,-,-,-,-,-
71978.5264,249.6005,-158.751015390719,50,11097.4960327148,8296.53358459473,-,-,-,-,-,-
72228.1268,249.6004,-160.25054183012,50,11044.2113876343,8314.57424163818,-,-,-,-,-,-
72477.7273,249.6005,-161.744895080729,50,10981.4729690552,8290.9107208252,-,-,-,-,-,-
72727.3277,249.6004,-163.250691577661,50,10913.8898849487,8291.15104675293,-,-,-,-,-,-
72976.9281,249.6004,-164.750649341175,50,10842.9231643677,8286.21768951416,-,-,-,-,-,-
73226.5286,249.6005,-166.244745333188,50,10799.8790740967,8291.35417938232,-,-,-,-,-,-
73476.129,249.6004,-167.738514952356,50,10702.561378479,8290.04287719727,-,-,-,-,-,-
73725.7295,249.6005,-169.238859243711,50,10642.2863006592,8305.38940429688,-,-,-,-,-,-
73975.3299,249.6004,-170.738623743305,50,10576.5171051025,8294.98958587646,-,-,-,-,-,-
74224.9303,249.6004,-172.226681338513,50,10515.6307220459,8308.98284912109,-,-,-,-,-,-
74474.5308,249.6005,-173.727060186992,50,10430.8204650879,8291.76139831543,-,-,-,-,-,-
74724.1312,249.6004,-175.226641661814,50,10362.2255325317,8292.95444488525,-,-,-,-,-,-
74973.7316,249.6004,-176.726740213614,50,10317.5048828125,8318.45951080322,-,-,-,-,-,-
75223.3321,249.6005,-178.22047271587,50,10236.3967895508,8312.08324432373,-,-,-,-,-,-
75472.9325,249.6004,-179.714500873527,50,10171.9398498535,8307.053565979,-,-,-,-,-,-
75722.533,249.6005,-181.214512392569,50,10091.2322998047,8285.76850891113,-,-,-,-,-,-
75972.1334,249.6004,-182.714417680449,50,10015.209197998,8286.78035736084,-,-,-,-,-,-
76221.7338,249.6004,-184.208948836257,50,9973.26183319092,8308.62236022949,-,-,-,-,-,-
76471.3343,249.6005,-185.709003871678,50,9865.05603790283,8305.251121521,-,-,-,-,-,-
76720.9347,249.6004,-187.202960355298,50,9812.92533874512,8299.58248138428,-,-,-,-,-,-
76970.5352,249.6005,-188.70282596648,50,9705.56354522705,8298.0489730835,-,-,-,-,-,-
77220.1356,249.6004,-190.203268809635,50,9632.56549835205,8308.37154388428,-,-,-,-,-,-
77469.736,249.6004,-191.696493194166,50,9566.07341766357,8287.1036529541,-,-,-,-,-,-
77719.3365,249.6005,-193.192150656265,50,9487.0491027832,8299.6768951416,-,-,-,-,-,-
77968.9369,249.6004,-194.696819567012,50,9422.96981811523,8300.39691925049,-,-,-,-,-,-
78218.5373,249.6004,-196.190537990439,50,9320.87802886963,8295.34816741943,-,-,-,-,-,-
78468.1378,249.6005,-197.690854124137,50,9231.58836364746,8299.89814758301,-,-,-,-,-,-
78717.7382,249.6004,-199.190485514805,50,9131.12640380859,8298.58779907227,-,-,-,-,-,-
78967.3387,249.6005,-200.685016670613,50,9047.86109924316,8280.28297424316,-,-,-,-,-,-
79216.9391,249.6004,-202.179348163033,50,8935.68801879883,8290.71998596191,-,-,-,-,-,-
79466.5395,249.6004,-203.678923238387,50,8825.55961608887,8306.20956420898,-,-,-,-,-,-
79716.14,249.6005,-205.178539270333,50,8713.20247650146,8315.63949584961,-,-,-,-,-,-
79965.7404,249.6004,-206.672584066606,50,8572.27325439453,8288.98334503174,-,-,-,-,-,-
80215.3409,249.6005,-208.166471435977,50,8373.12889099121,8290.21644592285,-,-,-,-,-,-
80464.9413,249.6004,-209.67174459725,50,8046.06533050537,8294.21710968018,-,-,-,-,-,-
80714.5417,249.6004,-211.17963869886,50,7225.64744949341,8279.75082397461,-,-,-,-,-,-
80964.1422,249.6005,-212.666697977128,50,5684.3523979187,8307.10697174072,-,-,-,-,-,-
81213.7426,249.6004,-214.17892451828,50,3764.48082923889,8295.92990875244,-,-,-,-,-,-
81463.343,249.6004,-215.666895080729,50,2186.27595901489,8281.00299835205,-,-,-,-,-,-
81712.9435,249.6005,-217.167012830932,50,1338.87434005737,8321.24423980713,-,-,-,-,-,-
81962.5439,249.6004,-218.654473995764,50,978.052079677582,8294.44408416748,-,-,-,-,-,-
82212.1444,249.6005,-220.154834925734,50,806.466937065125,8292.21725463867,-,-,-,-,-,-
82461.7448,249.6004,-221.654471435977,50,713.84596824646,8296.30565643311,-,-,-,-,-,-
82711.3452,249.6004,-223.143056347312,50,647.688090801239,8291.18061065674,-,-,-,-,-,-
82960.9457,249.6005,-224.642569987777,50,599.571645259857,8271.71611785889,-,-,-,-,-,-
83210.5461,249.6004,-226.142531590972,50,554.587960243225,8298.10810089111,-,-,-,-,-,-
83460.1466,249.6005,-227.63649447406,50,519.93066072464,8299.44896697998,-,-,-,-,-,-
83709.747,249.6004,-229.142953955831,50,486.315608024597,8297.67227172852,-,-,-,-,-,-
83959.3474,249.6004,-230.642468876189,50,455.821305513382,8293.74885559082,-,-,-,-,-,-
84208.9479,249.6005,-232.130834925734,50,434.527426958084,8315.04058837891,-,-,-,-,-,-
84458.5483,249.6004,-233.630692857554,50,411.137074232101,8291.72515869141,-,-,-,-,-,-
84708.1487,249.6004,-235.130550789374,50,391.945630311966,8312.64686584473,-,-,-,-,-,-
84957.7492,249.6005,-236.631001311891,50,368.429481983185,8301.09119415283,-,-,-,-,-,-
85207.3496,249.6004,-238.11856742799,50,348.231703042984,8302.83260345459,-,-,-,-,-,-
85456.9501,249.6005,-239.624793969142,50,331.795573234558,8291.83292388916,-,-,-,-,-,-
85706.5505,249.6004,-241.118727414679,50,315.98237156868,8295.03059387207,-,-,-,-,-,-
85956.1509,249.6004,-242.632285045084,50,301.678627729416,8292.64736175537,-,-,-,-,-,-
86205.7514,249.6005,-244.112714615744,50,287.30297088623,8294.28863525391,-,-,-,-,-,-
86455.3518,249.6004,-245.606507272995,50,274.616479873657,8280.82370758057,-,-,-,-,-,-
86704.9523,249.6005,-247.106906599771,50,260.636210441589,8294.02542114258,-,-,-,-,-,-
86954.5527,249.6004,-248.606869482859,50,252.058744430542,8311.33460998535,-,-,-,-,-,-
87204.1531,249.6004,-250.107244491658,50,236.856505274773,8281.15749359131,-,-,-,-,-,-
87453.7536,249.6005,-251.610691385677,50,229.297310113907,8298.97689819336,-,-,-,-,-,-
87703.354,249.6004,-253.118937317215,50,219.162493944168,8285.24780273438,-,-,-,-,-,-
87952.9544,249.6004,-254.594714615744,50,209.051638841629,8296.95224761963,-,-,-,-,-,-
3650.4064,3650.4064,-254.382609600481,100,327.626615762711,8290.71998596191,-,-,-,-,-,-
3915.6069,265.2005,-253.044427855602,100,337.2942507267,8297.35946655273,-,-,-,-,-,-
4165.2074,249.6005,-251.574948772262,100,353.568643331528,8292.57583618164,-,-,-,-,-,-
4414.8078,249.6004,-250.087387775737,100,367.429167032242,8302.6704788208,-,-,-,-,-,-
4664.4082,249.6004,-248.587180432988,100,388.064175844193,8300.81558227539,-,-,-,-,-,-
4914.0087,249.6005,-247.093552882,100,403.014838695526,8303.31134796143,-,-,-,-,-,-
5163.6091,249.6004,-245.5872175499,100,427.9865026474,8295.40252685547,-,-,-,-,-,-
5413.2095,249.6004,-244.099089560549,100,451.299011707306,8308.31718444824,-,-,-,-,-,-
5662.81,249.6005,-242.599422332862,100,470.208942890167,8297.287940979,-,-,-,-,-,-
5912.4104,249.6004,-241.099399294779,100,494.815230369568,8298.44951629639,-,-,-,-,-,-
6162.0109,249.6005,-239.599414653501,100,520.445823669434,8317.04139709473,-,-,-,-,-,-
6411.6113,249.6004,-238.105313541913,100,551.017940044403,8317.30461120605,-,-,-,-,-,-
6661.2117,249.6004,-236.611442811158,100,583.788394927979,8298.8862991333,-,-,-,-,-,-
6910.8122,249.6005,-235.110951332049,100,620.242595672607,8282.59468078613,-,-,-,-,-,-
7160.4126,249.6004,-233.609690636939,100,659.877419471741,8295.15647888184,-,-,-,-,-,-
7410.013,249.6004,-232.111595118486,100,724.208354949951,8299.8628616333,-,-,-,-,-,-
7659.6135,249.6005,-230.623327620742,100,809.994995594025,8305.55725097656,-,-,-,-,-,-
7909.2139,249.6004,-229.123430012223,100,966.300010681152,8299.24583435059,-,-,-,-,-,-
8158.8144,249.6005,-227.623532403704,100,1318.39513778687,8295.40252685547,-,-,-,-,-,-
8408.4148,249.6004,-226.123278984788,100,2031.22878074646,8290.9107208252,-,-,-,-,-,-
8658.0152,249.6004,-224.628655676648,100,3188.55714797974,8320.73497772217,-,-,-,-,-,-
8907.6157,249.6005,-223.12362583593,100,4403.33414077759,8298.24066162109,-,-,-,-,-,-
9157.2161,249.6004,-221.635357058293,100,5287.5189781189,8309.0353012085,-,-,-,-,-,-
9406.8166,249.6005,-220.134924454285,100,5711.21692657471,8303.87496948242,-,-,-,-,-,-
9656.417,249.6004,-218.635171473733,100,5918.17235946655,8297.94692993164,-,-,-,-,-,-
9906.0174,249.6004,-217.134944932582,100,6063.24625015259,8286.81659698486,-,-,-,-,-,-
10155.6179,249.6005,-215.641153555224,100,6168.15805435181,8288.99478912354,-,-,-,-,-,-
10405.2183,249.6004,-214.147331460422,100,6258.49103927612,8298.86817932129,-,-,-,-,-,-
10654.8187,249.6004,-212.621281787755,100,6335.56842803955,8293.13945770264,-,-,-,-,-,-
10904.4192,249.6005,-211.099398014885,100,6405.88903427124,8300.13751983643,-,-,-,-,-,-
11154.0196,249.6004,-209.64719195203,100,6484.75742340088,8302.4377822876,-,-,-,-,-,-
11403.6201,249.6005,-208.159245707557,100,6552.56843566895,8301.74922943115,-,-,-,-,-,-
11653.2205,249.6004,-206.659139476396,100,6629.17280197144,8294.47460174561,-,-,-,-,-,-
11902.8209,249.6004,-205.159083161081,100,6683.02154541016,8292.63591766357,-,-,-,-,-,-
12152.4214,249.6005,-203.659085720868,100,6753.0665397644,8307.24048614502,-,-,-,-,-,-
12402.0218,249.6004,-202.165098519803,100,6813.43221664429,8313.31634521484,-,-,-,-,-,-
12651.6223,249.6005,-200.665372417015,100,6865.88573455811,8301.50413513184,-,-,-,-,-,-
12901.2227,249.6004,-199.17140697414,100,6935.33134460449,8286.74507141113,-,-,-,-,-,-
13150.8231,249.6004,-197.671001247896,100,6984.40647125244,8294.10266876221,-,-,-,-,-,-
13400.4236,249.6005,-196.171266185853,100,7047.71995544434,8290.8763885498,-,-,-,-,-,-
13650.024,249.6004,-194.671163794372,100,7085.19792556763,8287.48035430908,-,-,-,-,-,-
13899.6244,249.6004,-193.171533683598,100,7151.43346786499,8286.04984283447,-,-,-,-,-,-
14149.2249,249.6005,-191.683495286792,100,7206.01844787598,8296.17500305176,-,-,-,-,-,-
14398.8253,249.6004,-190.18309723991,100,7258.93926620483,8284.57069396973,-,-,-,-,-,-
14648.4258,249.6005,-188.683145875863,100,7311.38038635254,8288.76209259033,-,-,-,-,-,-
14898.0262,249.6004,-187.189135636715,100,7365.92388153076,8292.03128814697,-,-,-,-,-,-
15147.6266,249.6004,-185.695456889987,100,7424.04937744141,8306.30493164063,-,-,-,-,-,-
15397.2271,249.6005,-184.193697036407,100,7466.30191802979,8300.86326599121,-,-,-,-,-,-
15646.8275,249.6004,-182.695326340848,100,7524.14608001709,8308.11405181885,-,-,-,-,-,-
15896.428,249.6005,-181.195358338186,100,7574.10097122192,8311.84387207031,-,-,-,-,-,-
16146.0284,249.6004,-179.701335300103,100,7616.455078125,8304.22878265381,-,-,-,-,-,-
16395.6288,249.6004,-178.207332740316,100,7677.12068557739,8299.19815063477,-,-,-,-,-,-
16645.2293,249.6005,-176.707383936057,100,7717.31853485107,8290.63701629639,-,-,-,-,-,-
16894.8297,249.6004,-175.195136916609,100,7758.57019424438,8293.67160797119,-,-,-,-,-,-
17144.4301,249.6004,-173.71309723991,100,7822.66139984131,8304.0189743042,-,-,-,-,-,-
17394.0306,249.6005,-172.207124117673,100,7876.54590606689,8298.89965057373,-,-,-,-,-,-
17643.631,249.6004,-170.707401854566,100,7920.32623291016,8295.93563079834,-,-,-,-,-,-
17893.2315,249.6005,-169.207464569348,100,7952.29387283325,8301.2523651123,-,-,-,-,-,-
18142.8319,249.6004,-167.719502966153,100,7993.821144104,8290.31276702881,-,-,-,-,-,-
18392.4323,249.6004,-166.219412093714,100,8051.34773254395,8311.95259094238,-,-,-,-,-,-
18642.0328,249.6005,-164.719015326725,100,8113.73805999756,8312.0288848877,-,-,-,-,-,-
18891.6332,249.6004,-163.231149715544,100,8161.80038452148,8312.65258789063,-,-,-,-,-,-
19141.2337,249.6005,-161.731035805021,100,8202.17323303223,8298.91681671143,-,-,-,-,-,-
19390.8341,249.6004,-160.231293063617,100,8260.77747344971,8321.53224945068,-,-,-,-,-,-
19640.4345,249.6004,-158.730935973327,100,8296.58985137939,8300.97103118896,-,-,-,-,-,-
19890.035,249.6005,-157.231538803172,100,8348.39630126953,8308.4135055542,-,-,-,-,-,-
20139.6354,249.6004,-155.737383936057,100,8407.42111206055,8307.41882324219,-,-,-,-,-,-
20389.2358,249.6004,-154.243281544575,100,8437.30354309082,8307.17277526855,-,-,-,-,-,-
20638.8363,249.6005,-152.742991008748,100,8502.53295898438,8309.78965759277,-,-,-,-,-,-
20888.4367,249.6004,-151.24307548172,100,8539.67666625977,8279.79278564453,-,-,-,-,-,-
21138.0372,249.6005,-149.743441531265,100,8613.9440536499,8298.14434051514,-,-,-,-,-,-
21387.6376,249.6004,-148.255094680123,100,8648.05698394775,8316.89739227295,-,-,-,-,-,-
21637.238,249.6004,-146.743254666812,100,8694.47135925293,8312.48474121094,-,-,-,-,-,-
21886.8385,249.6005,-145.254982049493,100,8752.15435028076,8308.93421173096,-,-,-,-,-,-
22136.4389,249.6004,-143.755465849241,100,8806.91909790039,8305.0708770752,-,-,-,-,-,-
22386.0394,249.6005,-142.261084440975,100,8843.79863739014,8313.90953063965,-,-,-,-,-,-
22635.6398,249.6004,-140.754967970665,100,8907.15885162354,8311.41185760498,-,-,-,-,-,-
22885.2402,249.6004,-139.267159954692,100,8952.90470123291,8305.6173324585,-,-,-,-,-,-
23134.8407,249.6005,-137.767163794372,100,9007.92694091797,8305.48477172852,-,-,-,-,-,-
23384.4411,249.6004,-136.273294343511,100,9066.58458709717,8299.17526245117,-,-,-,-,-,-
23634.0415,249.6004,-134.771831425225,100,9120.5358505249,8301.71298980713,-,-,-,-,-,-
23883.642,249.6005,-133.267136916609,100,9165.57884216309,8285.77995300293,-,-,-,-,-,-
24133.2424,249.6004,-131.779175313414,100,9178.24172973633,8266.50714874268,-,-,-,-,-,-
24382.8429,249.6005,-130.279536243385,100,9269.96421813965,8290.75622558594,-,-,-,-,-,-
24632.4433,249.6004,-128.785318661487,100,9325.96874237061,8287.5280380249,-,-,-,-,-,-
24882.0437,249.6004,-127.285495286792,100,9377.29644775391,8309.84973907471,-,-,-,-,-,-
25131.6442,249.6005,-125.779089560549,100,9444.37122344971,8298.40755462646,-,-,-,-,-,-
25381.2446,249.6004,-124.291381376269,100,9487.36000061035,8292.76752471924,-,-,-,-,-,-
25630.8451,249.6005,-122.797447930732,100,9553.97891998291,8298.43139648438,-,-,-,-,-,-
25880.4455,249.6004,-121.297275145108,100,9600.2082824707,8294.4803237915,-,-,-,-,-,-
26130.0459,249.6004,-119.797665512629,100,9648.21720123291,8294.79694366455,-,-,-,-,-,-
26379.6464,249.6005,-118.291455610093,100,9717.58460998535,8309.92221832275,-,-,-,-,-,-
26629.2468,249.6004,-116.803459449774,100,9762.40825653076,8301.78546905518,-,-,-,-,-,-
26878.8472,249.6004,-115.298536979323,100,9829.99706268311,8305.251121521,-,-,-,-,-,-
27128.4477,249.6005,-113.797029405553,100,9883.79192352295,8312.98160552979,-,-,-,-,-,-
27378.0481,249.6004,-112.303422332862,100,9933.27903747559,8313.87996673584,-,-,-,-,-,-
27627.6486,249.6005,-110.815490167218,100,10006.6614151001,8300.78983306885,-,-,-,-,-,-
27877.249,249.6004,-109.314996128322,100,10046.2131500244,8301.35345458984,-,-,-,-,-,-
28126.8494,249.6004,-107.814982049493,100,10104.9785614014,8295.28331756592,-,-,-,-,-,-
28376.4499,249.6005,-106.31509723991,100,10184.0152740479,8304.71897125244,-,-,-,-,-,-
28626.0503,249.6004,-104.821470968815,100,10229.8135757446,8291.16916656494,-,-,-,-,-,-
28875.6508,249.6005,-103.327235468409,100,10292.2449111938,8296.39625549316,-,-,-,-,-,-
29125.2512,249.6004,-101.827181712881,100,10342.1897888184,8305.09662628174,-,-,-,-,-,-
29374.8516,249.6004,-100.327266185853,100,10411.1318588257,8301.80835723877,-,-,-,-,-,-
29624.4521,249.6005,-98.8270665224653,100,10481.8534851074,8297.63603210449,-,-,-,-,-,-
29874.0525,249.6004,-97.3334952867921,100,10528.3889770508,8286.01360321045,-,-,-,-,-,-
30123.6529,249.6004,-95.8334722487089,100,10593.4457778931,8301.17988586426,-,-,-,-,-,-
30373.2534,249.6005,-94.3392073107517,100,10652.684211731,8313.46702575684,-,-,-,-,-,-
30622.8538,249.6004,-92.8392751451079,100,10722.8975296021,8305.50956726074,-,-,-,-,-,-
30872.4543,249.6005,-91.3450204462989,100,10771.1992263794,8292.64736175537,-,-,-,-,-,-
31122.0547,249.6004,-89.8395464825327,100,10852.7088165283,8283.98990631104,-,-,-,-,-,-
31371.6551,249.6004,-88.3511945118166,100,10922.7666854858,8292.47379302979,-,-,-,-,-,-
31621.2556,249.6005,-86.851377536589,100,10974.34425354,8306.10752105713,-,-,-,-,-,-
31870.856,249.6004,-85.355835264906,100,11027.2769927979,8307.35969543457,-,-,-,-,-,-
32120.4565,249.6005,-83.8393736969084,100,11090.4769897461,8277.05669403076,-,-,-,-,-,-
32370.0569,249.6004,-82.3516117571018,100,11169.6443557739,8306.87999725342,-,-,-,-,-,-
32619.6573,249.6004,-80.8632700255339,100,11229.6562194824,8311.41757965088,-,-,-,-,-,-
32869.2578,249.6005,-79.3635413629586,100,11294.5680618286,8297.4271774292,-,-,-,-,-,-
33118.8582,249.6004,-77.8635234444494,100,11354.2814254761,8297.69515991211,-,-,-,-,-,-
33368.4586,249.6004,-76.3691906721361,100,11421.9655990601,8294.88754272461,-,-,-,-,-,-
33618.0591,249.6005,-74.8694927270051,100,11492.5804138184,8301.93996429443,-,-,-,-,-,-
33867.6595,249.6004,-73.3634709688154,100,11535.3899002075,8303.13205718994,-,-,-,-,-,-
34117.26,249.6005,-71.8748975765216,100,11623.6505508423,8302.46067047119,-,-,-,-,-,-
34366.8604,249.6004,-70.3749206146049,100,11672.1506118774,8288.06781768799,-,-,-,-,-,-
34616.4608,249.6004,-68.87493341354,100,11745.9506988525,8300.4732131958,-,-,-,-,-,-
34866.0613,249.6005,-67.3751765933074,100,11826.9348144531,8307.62195587158,-,-,-,-,-,-
35115.6617,249.6004,-65.8874044143527,100,11886.3649368286,8296.23413085938,-,-,-,-,-,-
35365.2622,249.6005,-64.3871266774604,100,11956.7222595215,8304.51011657715,-,-,-,-,-,-
35614.8626,249.6004,-62.8868911770541,100,12016.0036087036,8305.94062805176,-,-,-,-,-,-
35864.463,249.6004,-61.3934786481765,100,12073.4338760376,8303.2808303833,-,-,-,-,-,-
36114.0635,249.6005,-59.8994914471116,100,12142.9529190063,8298.34175109863,-,-,-,-,-,-
36363.6639,249.6004,-58.3994364116905,100,12208.7745666504,8303.2341003418,-,-,-,-,-,-
36613.2643,249.6004,-56.8994888873246,100,12282.4077606201,8304.16202545166,-,-,-,-,-,-
36862.8648,249.6005,-55.3991023594837,100,12339.9038314819,8280.81703186035,-,-,-,-,-,-
37112.4652,249.6004,-53.9051817128815,100,12414.5669937134,8301.92852020264,-,-,-,-,-,-
37362.0657,249.6005,-52.4113429794641,100,12471.7893600464,8305.0708770752,-,-,-,-,-,-
37611.6661,249.6004,-50.9112226694739,100,12550.2376556396,8294.64244842529,-,-,-,-,-,-
37861.2665,249.6004,-49.4110127669378,100,12600.959777832,8296.37908935547,-,-,-,-,-,-
38110.867,249.6005,-47.9169039759892,100,12649.0163803101,8291.51058197021,-,-,-,-,-,-
38360.4674,249.6004,-46.4175400830651,100,12726.1362075806,8317.89779663086,-,-,-,-,-,-
38610.0678,249.6004,-44.9234133736073,100,12783.5474014282,8295.56369781494,-,-,-,-,-,-
38859.6683,249.6005,-43.4235196047689,100,12836.9951248169,8306.88571929932,-,-,-,-,-,-
39109.2687,249.6004,-41.9115733602964,100,12905.0588607788,8309.6227645874,-,-,-,-,-,-
39358.8692,249.6005,-40.4230498838497,100,12973.3905792236,8283.23554992676,-,-,-,-,-,-
39608.4696,249.6004,-38.9231970716036,100,13032.9236984253,8299.54624176025,-,-,-,-,-,-
39858.07,249.6004,-37.4352034710712,100,13098.7405776978,8303.00140380859,-,-,-,-,-,-
40107.6705,249.6005,-35.9339107786232,100,13148.0960845947,8300.73070526123,-,-,-,-,-,-
40357.2709,249.6004,-34.4351125986318,100,13200.4241943359,8290.36140441895,-,-,-,-,-,-
40606.8714,249.6005,-32.9349641309843,100,13259.3698501587,8302.31857299805,-,-,-,-,-,-
40856.4718,249.6004,-31.4350908404421,100,13316.3270950317,8304.95262145996,-,-,-,-,-,-
41106.0722,249.6004,-29.9409346934335,100,13370.2478408813,8304.92305755615,-,-,-,-,-,-
41355.6727,249.6005,-28.4473442593576,100,13411.7450714111,8313.56716156006,-,-,-,-,-,-
41605.2731,249.6004,-26.9471714737334,100,13457.9162597656,8281.24809265137,-,-,-,-,-,-
41854.8735,249.6004,-25.4471983514972,100,13520.2875137329,8297.31273651123,-,-,-,-,-,-
42104.474,249.6005,-23.947529843917,100,13536.7774963379,8298.91109466553,-,-,-,-,-,-
42354.0744,249.6004,-22.4590575632107,100,13599.3347167969,8303.70712280273,-,-,-,-,-,-
42603.6749,249.6005,-20.9593250609549,100,13635.9758377075,8297.38426208496,-,-,-,-,-,-
42853.2753,249.6004,-19.4474696889219,100,13676.9828796387,8301.60522460938,-,-,-,-,-,-
43102.8757,249.6004,-17.9545472184714,100,13701.9777297974,8308.03489685059,-,-,-,-,-,-
43352.4762,249.6005,-16.4594376915841,100,13755.467414856,8303.4610748291,-,-,-,-,-,-
43602.0766,249.6004,-14.9710050875767,100,13788.7592315674,8302.31857299805,-,-,-,-,-,-
43851.6771,249.6005,-13.47143257201,100,13798.3894348145,8286.19289398193,-,-,-,-,-,-
44101.2775,249.6004,-11.9712674657469,100,13832.537651062,8311.6455078125,-,-,-,-,-,-
44350.8779,249.6004,-10.4775592814678,100,13856.8983078003,8293.01357269287,-,-,-,-,-,-
44600.4784,249.6005,-8.97705244363669,100,13885.1947784424,8304.97646331787,-,-,-,-,-,-
44850.0788,249.6004,-7.47118683245554,100,13912.3229980469,8303.2751083374,-,-,-,-,-,-
45099.6792,249.6004,-5.98302172619238,100,13930.8853149414,8299.64160919189,-,-,-,-,-,-
